Iteration	Replicate_ID	Posterior	Likelihood	Prior	delta	gamma
102	0	-7.933701	-11.71235	3.778654	0.002019429	0.08063219
103	1	-7.975724	-12.45437	4.478645	0.01066644	0.001986112
104	0	-12.01893	-13.21029	1.191361	0.004894053	0.3364869
105	1	-9.46352	-13.88129	4.417772	0.01211088	0.006628981
106	0	-7.759344	-11.51913	3.759787	0.00649627	0.07804207
107	1	-12.74474	-16.99518	4.250436	0.02192414	0.0135493
108	0	-8.242884	-11.27435	3.031461	0.01153171	0.1458392
109	1	-11.75907	-16.14846	4.389383	0.005697111	0.01588158
110	0	-8.234204	-11.24226	3.008052	0.01459756	0.1451143
111	1	-10.95527	-15.30322	4.347958	0.02015206	0.005569158
112	0	-9.895212	-12.42867	2.533455	0.03343627	0.1737353
113	1	-10.7909	-15.14481	4.353903	0.01915865	0.005968079
114	0	-9.899089	-11.4666	1.56751	0.04422642	0.2595396
115	1	-9.492986	-13.9263	4.433315	0.008807548	0.008377925
116	0	-11.45509	-11.36301	-0.09207692	0.1453369	0.3243879
117	1	-8.07727	-12.59178	4.514514	0.0047786	0.004286984
118	0	-10.48171	-11.71991	1.238195	0.04013271	0.2965648
119	1	-8.25397	-12.71837	4.464403	0.01291105	0.001165654
120	0	-11.41757	-11.75873	0.3411659	0.123457	0.3029434
121	1	-10.36496	-14.74878	4.38382	0.02052205	0.001613009
122	0	-11.79082	-13.72701	1.936198	0.1820889	0.08480832
123	1	-6.981457	-11.51218	4.530727	0.006776555	0.0006677714
124	0	-10.99466	-11.96745	0.9727916	0.1663228	0.196915
125	1	-10.27112	-14.72886	4.457741	0.004112164	0.01063078
126	0	-9.673692	-12.00014	2.326448	0.1571281	0.07074415
127	1	-8.070058	-12.62153	4.55147	0.00247495	0.002895096
128	0	-9.585959	-12.79875	3.21279	0.02737542	0.1118626
129	1	-8.275098	-12.74894	4.473844	0.009105807	0.004026823
130	0	-7.92521	-11.93462	4.009413	0.02491445	0.03466129
131	1	-7.234392	-11.75555	4.521154	0.006979702	0.001421885
132	0	-8.095273	-11.69738	3.602109	0.0169941	0.08331204
133	1	-7.049956	-11.59988	4.549923	0.004404409	0.001120351
134	0	-8.035255	-11.62164	3.586386	0.01951729	0.08236118
135	1	-7.7649	-12.27981	4.514914	0.005648739	0.003376929
136	0	-11.47834	-13.1753	1.696968	0.004531957	0.2862883
137	1	-12.05186	-16.42721	4.375341	0.006045636	0.01693731
138	0	-8.911724	-11.88815	2.97643	0.003104708	0.1597693
139	1	-9.187265	-13.62772	4.440459	0.009363135	0.007107935
140	0	-11.45744	-12.55286	1.095421	0.00241029	0.3485646
141	1	-8.476895	-13.04447	4.567577	0.001498553	0.002260805
142	0	-10.36146	-12.54198	2.180523	0.007465617	0.2349992
143	1	-8.473399	-13.04838	4.574978	0.001309508	0.001709721
144	0	-10.6485	-13.19734	2.548841	0.01807019	0.1875627
145	1	-8.064603	-12.55663	4.492028	0.007264571	0.00404963
146	0	-9.457515	-12.77152	3.314002	0.04338179	0.08573507
147	1	-8.489569	-12.94768	4.45811	0.01112912	0.003576928
148	0	-8.399711	-12.07235	3.672641	0.01305828	0.08019464
149	1	-9.063813	-13.49449	4.430677	0.01515412	0.002295159
150	0	-10.85099	-13.5978	2.746808	0.04893061	0.1369056
151	1	-9.03285	-13.46486	4.43201	0.01510567	0.002210332
152	0	-11.97673	-13.67732	1.700583	0.06510047	0.2253583
153	1	-8.087402	-12.56017	4.472763	0.01138035	0.001860374
154	0	-16.02431	-15.17479	-0.8495157	0.161769	0.3836996
155	1	-7.152585	-11.68298	4.530396	0.006076394	0.001401045
156	0	-15.12586	-13.1659	-1.959965	0.09784027	0.5586732
157	1	-7.458932	-12.03512	4.576188	0.002156782	0.0007414501
158	0	-13.31971	-12.58143	-0.7382861	0.1130787	0.421267
159	1	-7.529702	-12.02884	4.49914	0.009319892	0.00128315
160	0	-11.42696	-12.48847	1.061507	0.1281433	0.226223
161	1	-8.093906	-12.57313	4.479221	0.009314988	0.003279945
162	0	-10.02182	-12.35226	2.330445	0.1140845	0.113388
163	1	-7.362689	-11.87362	4.510928	0.0079842	0.001440005
164	0	-10.40655	-13.64608	3.239531	0.09489228	0.04167169
165	1	-7.976182	-12.45271	4.476532	0.01167902	0.001184805
166	0	-9.212962	-12.90576	3.692802	0.08328109	0.007955718
167	1	-7.516813	-12.0164	4.499589	0.009321869	0.001236282
168	0	-8.927804	-12.63741	3.709606	0.07411619	0.01544024
169	1	-7.041364	-11.56635	4.524985	0.007384287	0.0006342661
170	0	-9.253348	-11.86974	2.616395	0.1712181	0.02765942
171	1	-7.722224	-12.20969	4.487461	0.010956	0.0008148926
172	0	-11.60283	-11.5436	-0.0592321	0.4213673	0.04507293
173	1	-7.390479	-11.8989	4.50842	0.008291007	0.001384027
174	0	-10.87214	-12.42453	1.552392	0.2503761	0.05490172
175	1	-7.775389	-12.26166	4.486267	0.0105973	0.001293009
176	0	-12.70182	-14.63077	1.928953	0.2240808	0.04354087
177	1	-7.406803	-11.90973	4.502931	0.009481356	0.0007425594
178	0	-9.361892	-12.31884	2.956951	0.1277892	0.0370327
179	1	-7.135186	-11.65205	4.516866	0.00834969	0.0004807499
180	0	-11.29664	-14.24619	2.949548	0.1111517	0.05441045
181	1	-7.172373	-11.68717	4.514796	0.008529298	0.0005081303
182	0	-13.84587	-13.68808	-0.1577886	0.4048398	0.07145609
183	1	-8.685076	-13.13245	4.44737	0.01496339	0.0008166668
184	0	-10.78922	-11.72119	0.931963	0.208416	0.1589047
185	1	-11.66374	-16.00308	4.339341	0.02541111	0.001171762
186	0	-8.957253	-11.68449	2.727234	0.1093812	0.07841241
187	1	-10.54451	-14.91964	4.375127	0.02082925	0.002175107
188	0	-8.765856	-12.01792	3.252061	0.0948792	0.0404317
189	1	-8.128851	-12.60262	4.473765	0.0104032	0.002737348
190	0	-11.13847	-13.4449	2.306426	0.1509187	0.0789557
191	1	-7.927732	-12.4349	4.507166	0.005933311	0.003867064
192	0	-9.971365	-12.89645	2.925087	0.1018206	0.06618765
193	1	-8.22538	-12.69677	4.471392	0.01007378	0.003304027
194	0	-11.31814	-13.79732	2.479183	0.1355663	0.0770324
195	1	-8.118096	-12.58927	4.471178	0.01159634	0.001802868
196	0	-11.54178	-12.5705	1.028713	0.1484038	0.2092418
197	1	-10.55708	-14.92982	4.372749	0.02056848	0.002673623
198	0	-11.32024	-12.80891	1.488672	0.1216103	0.1900395
199	1	-8.041526	-12.51942	4.477893	0.01012297	0.002604721
200	0	-10.23309	-12.29955	2.066466	0.2102447	0.04362578
201	1	-10.82745	-15.18138	4.353932	0.0198335	0.005290352
202	0	-13.43453	-12.71068	-0.7238537	0.5010112	0.03189121
203	1	-7.616806	-12.11336	4.496556	0.009193126	0.001668267
204	0	-9.073995	-12.40293	3.328939	0.1038057	0.02381739
205	1	-6.976271	-11.51638	4.540114	0.005581328	0.0009243112
206	0	-11.11784	-13.61178	2.493939	0.1911236	0.01999942
207	1	-7.349357	-11.85633	4.506971	0.008934855	0.0008850421
208	0	-11.67365	-13.18994	1.516291	0.2669186	0.04196927
209	1	-7.782114	-12.31014	4.528025	0.004398348	0.003316179
210	0	-9.04984	-12.39043	3.340585	0.06796821	0.05849031
211	1	-7.585381	-12.10029	4.51491	0.006292093	0.002733926
212	0	-9.781007	-13.48935	3.708341	0.03417503	0.05550792
213	1	-9.483917	-13.93621	4.452288	0.00652063	0.008767583
214	0	-9.771417	-13.31809	3.546669	0.02977033	0.07607984
215	1	-12.2916	-16.70812	4.41652	0.003068706	0.01579634
216	0	-8.784109	-12.25836	3.474248	0.005214951	0.1078772
217	1	-9.185565	-13.66913	4.483562	0.004574827	0.007585972
218	0	-10.12001	-12.8555	2.735493	0.005210705	0.181757
219	1	-8.838263	-13.3833	4.545041	0.001882716	0.004130206
220	0	-9.08708	-11.67082	2.583741	0.0247447	0.1773982
221	1	-8.299149	-12.7977	4.49855	0.005619956	0.005042066
222	0	-10.0418	-14.07736	4.03556	0.01494379	0.04201719
223	1	-7.782512	-12.28246	4.499952	0.007466864	0.003054947
224	0	-12.22174	-16.0908	3.869062	0.03327167	0.04033917
225	1	-8.47108	-13.00938	4.538305	0.002556053	0.004130495
226	0	-12.22174	-16.0908	3.869062	0.03327167	0.04033917
227	1	-7.931634	-12.44604	4.514401	0.005186475	0.003890456
228	0	-12.22174	-16.0908	3.869062	0.03327167	0.04033917
229	1	-8.996062	-13.48273	4.486665	0.004777543	0.00707293
230	0	-12.22174	-16.0908	3.869062	0.03327167	0.04033917
231	1	-7.263695	-11.77972	4.516023	0.007659947	0.001254812
232	0	-14.24581	-18.31465	4.068833	0.03790565	0.0157281
233	1	-7.348941	-11.85477	4.505826	0.009239735	0.0006946393
234	0	-15.3639	-17.70002	2.336124	0.1224416	0.1044631
235	1	-6.812058	-11.35272	4.540665	0.006143457	0.00030702
236	0	-15.36192	-16.94397	1.582059	0.1140082	0.188303
237	1	-7.211324	-11.72246	4.511132	0.009113612	0.0002902064
238	0	-13.65214	-14.85711	1.204971	0.04967139	0.2903485
239	1	-7.145196	-11.68161	4.536413	0.005411479	0.001464262
240	0	-11.10741	-13.84042	2.733006	0.06400992	0.1232065
241	1	-7.227723	-11.75616	4.528432	0.0060258	0.001648027
242	0	-11.10741	-13.84042	2.733006	0.06400992	0.1232065
243	1	-9.480303	-13.89392	4.413621	0.01651648	0.002638482
244	0	-10.58311	-13.14444	2.561338	0.05733246	0.1470507
245	1	-9.097986	-13.52676	4.428778	0.01430913	0.003330041
246	0	-10.11848	-11.678	1.55952	0.01881583	0.2857492
247	1	-7.52969	-12.05579	4.5261	0.005250753	0.002656252
248	0	-7.815318	-11.55478	3.739457	0.04186969	0.04470164
249	1	-8.081458	-12.58061	4.499148	0.006288874	0.004313339
250	0	-8.864496	-12.62458	3.760087	0.03246925	0.05203905
251	1	-7.845154	-12.38969	4.544533	0.003153812	0.002909944
252	0	-8.399459	-12.22565	3.826189	0.06045295	0.01744517
253	1	-7.403775	-11.9776	4.573827	0.002319889	0.0008144114
254	0	-8.587377	-12.52805	3.940674	0.04210296	0.02434669
255	1	-7.464654	-12.04481	4.580154	0.001997048	0.0005045629
256	0	-8.967826	-13.26379	4.295965	0.01586526	0.01505525
257	1	-6.778975	-11.34632	4.567348	0.003677643	0.0001045711
258	0	-8.771272	-12.91382	4.142551	0.03400888	0.01225305
259	1	-6.969493	-11.49322	4.523726	0.008085542	5.890777e-05
260	0	-8.071902	-12.23558	4.163678	0.01738134	0.02676783
261	1	-7.236247	-11.74474	4.508489	0.009654639	1.342977e-05
262	0	-9.834227	-14.21498	4.380754	0.008187384	0.01425419
263	1	-8.316197	-12.77871	4.462517	0.01425244	1.291703e-05
264	0	-10.28342	-13.51096	3.227546	0.01108035	0.1266821
265	1	-6.668492	-11.2244	4.555906	0.004913551	1.291703e-05
266	0	-10.21811	-13.76499	3.54688	0.009987443	0.09584155
267	1	-6.894758	-11.47049	4.575729	0.002938642	5.439365e-06
268	0	-8.950212	-12.55595	3.605742	0.01971276	0.08023007
269	1	-6.669929	-11.22382	4.553896	0.005113619	1.381926e-05
270	0	-9.136411	-12.61005	3.47364	0.01775619	0.09539685
271	1	-6.750886	-11.29162	4.54073	0.006401177	4.286903e-05
272	0	-10.43431	-11.84275	1.408437	0.05375792	0.2659154
273	1	-6.683195	-11.2389	4.555706	0.004888921	5.750651e-05
274	0	-15.00322	-12.31369	-2.689531	0.1595109	0.5699592
275	1	-6.740907	-11.28751	4.546602	0.005680983	0.0001758858
276	0	-14.48128	-11.89578	-2.585499	0.1184757	0.6005912
277	1	-6.883339	-11.45124	4.567903	0.003431853	0.0002948945
278	0	-13.41969	-13.11939	-0.3003073	0.2314398	0.2591079
279	1	-8.383082	-12.84241	4.459327	0.01399838	0.0005859381
280	0	-16.90116	-14.64147	-2.259693	0.3120206	0.3744658
281	1	-7.593014	-12.1265	4.53349	0.004415199	0.002752845
282	0	-10.28039	-12.34121	2.060824	0.1490213	0.1054133
283	1	-9.740776	-14.14138	4.400603	0.01506652	0.0053902
284	0	-9.088619	-11.85313	2.764515	0.07830386	0.1057617
285	1	-9.038676	-13.47576	4.437089	0.01122682	0.005581331
286	0	-9.062963	-12.14019	3.077224	0.07246061	0.08033403
287	1	-8.482667	-12.95735	4.474679	0.007766297	0.005282811
288	0	-10.6786	-13.06879	2.390194	0.07434941	0.1471482
289	1	-8.638381	-13.09435	4.455964	0.01018357	0.004736997
290	0	-9.695417	-12.05576	2.36034	0.1231318	0.1013512
291	1	-8.955782	-13.3984	4.442617	0.01059947	0.005655891
292	0	-11.99508	-11.96923	-0.02584691	0.2419193	0.2211824
293	1	-8.496888	-12.9531	4.456214	0.01176452	0.003131112
294	0	-11.77604	-11.80564	0.02959607	0.3562657	0.1012917
295	1	-9.196103	-13.62101	4.424905	0.0153143	0.00271225
296	0	-11.49352	-11.89796	0.4044402	0.3663952	0.05367777
297	1	-7.934441	-12.43549	4.501047	0.006627355	0.003785005
298	0	-11.45497	-12.14069	0.6857116	0.2521615	0.1397844
299	1	-7.666322	-12.17609	4.509766	0.006615513	0.00292493
300	0	-10.40138	-13.36956	2.968182	0.05195428	0.1117445
301	1	-8.67615	-13.12297	4.446815	0.01404323	0.001792246
302	0	-10.87172	-11.78684	0.9151188	0.1126811	0.2563241
303	1	-8.046247	-12.51962	4.473373	0.01200992	0.001169783
304	0	-9.570099	-11.70821	2.138109	0.1282732	0.118433
305	1	-6.813809	-11.37708	4.563274	0.003900207	0.000289407
306	0	-9.707785	-11.51426	1.806479	0.2058643	0.07400481
307	1	-9.6002	-14.17075	4.570549	0.0008055386	0.002656541
308	0	-9.915884	-11.58727	1.671385	0.2647842	0.02859431
309	1	-8.098119	-12.66724	4.569123	0.001766391	0.001838301
310	0	-9.40058	-11.904	2.503425	0.1750933	0.03508117
311	1	-6.94794	-11.50512	4.557182	0.004062304	0.000736511
312	0	-13.14119	-11.82064	-1.320549	0.3762375	0.2163344
313	1	-7.635974	-12.13332	4.497343	0.008850011	0.001932688
314	0	-9.692789	-11.92053	2.227738	0.1231626	0.1145807
315	1	-8.474939	-12.95721	4.482276	0.006793569	0.005495891
316	0	-10.58045	-11.96445	1.383993	0.09009962	0.2320181
317	1	-8.010718	-12.49171	4.480987	0.009592754	0.002825536
318	0	-12.9004	-14.93759	2.037189	0.04918571	0.2076124
319	1	-7.908615	-12.40992	4.501304	0.006700381	0.003686199
320	0	-12.07852	-13.92807	1.849544	0.03577167	0.239791
321	1	-7.24986	-11.80684	4.556981	0.003446934	0.001371949
322	0	-10.01106	-12.96513	2.954072	0.01691858	0.1481912
323	1	-7.457393	-12.03781	4.580415	0.00199489	0.0004806241
324	0	-9.932905	-12.29586	2.362954	0.07368614	0.1505355
325	1	-6.868249	-11.43959	4.571345	0.003240896	0.0001415973
326	0	-9.556037	-12.13532	2.579282	0.1212423	0.08134646
327	1	-6.75244	-11.3107	4.558258	0.004456716	0.0002345371
328	0	-10.72943	-13.60408	2.874644	0.08156435	0.09148823
329	1	-6.901467	-11.42996	4.528488	0.007590189	7.80453e-05
330	0	-9.720379	-12.2655	2.545121	0.07024798	0.135757
331	1	-6.909466	-11.47989	4.570421	0.003224245	0.0002506721
332	0	-12.42603	-13.45774	1.031713	0.251187	0.1061588
333	1	-6.993005	-11.52703	4.534021	0.006260965	0.0008539258
334	0	-8.657402	-12.32697	3.669564	0.04247089	0.05108973
335	1	-8.479763	-12.94192	4.46216	0.01007696	0.004224049
336	0	-9.027387	-11.47677	2.449386	0.08859116	0.1269872
337	1	-8.184971	-12.67455	4.489576	0.00706136	0.00449803
338	0	-7.961651	-11.38318	3.421531	0.08221698	0.03614691
339	1	-9.178078	-13.66567	4.487593	0.004296579	0.007461101
340	0	-8.097445	-11.71527	3.617823	0.06953687	0.02919781
341	1	-9.785212	-14.25858	4.473365	0.004035893	0.009144581
342	0	-7.45972	-11.23997	3.780247	0.05964525	0.02284706
343	1	-9.771213	-14.26894	4.497729	0.002719924	0.008024147
344	0	-9.037537	-11.50216	2.464626	0.1367361	0.07731832
345	1	-7.304262	-11.85402	4.54976	0.003828874	0.00171214
346	0	-9.871952	-11.23242	1.360467	0.07808562	0.2463847
347	1	-7.068468	-11.63883	4.57036	0.002959552	0.0005214291
348	0	-9.677063	-11.29265	1.615583	0.07614963	0.2228091
349	1	-6.836598	-11.38972	4.553125	0.004690164	0.0005143319
350	0	-12.16582	-11.2267	-0.939118	0.2972762	0.2571526
351	1	-7.091286	-11.616	4.524711	0.007155268	0.0008906495
352	0	-11.51759	-12.53701	1.019417	0.2207503	0.137825
353	1	-7.083831	-11.62443	4.5406	0.005172839	0.001284208
354	0	-8.483709	-11.27815	2.794439	0.139532	0.04154112
355	1	-7.484663	-12.00257	4.517907	0.006318485	0.00240787
356	0	-7.818975	-11.30942	3.490441	0.06473139	0.04674156
357	1	-6.895252	-11.43724	4.541992	0.005655716	0.0006620956
358	0	-7.782366	-11.58309	3.800721	0.01737508	0.06306987
359	1	-7.097009	-11.671	4.573994	0.00272178	0.0003958548
360	0	-8.51409	-12.37041	3.856317	0.01056584	0.06431953
361	1	-8.074832	-12.5466	4.471772	0.01317897	0.0001608799
362	0	-9.373309	-12.80923	3.435925	0.007996125	0.1089284
363	1	-8.066889	-12.53894	4.472052	0.0130031	0.000308765
364	0	-10.52686	-13.65652	3.129669	0.03595578	0.1115944
365	1	-6.939566	-11.50938	4.569809	0.00320834	0.000327753
366	0	-10.15422	-13.3463	3.192081	0.02408814	0.1172208
367	1	-6.878914	-11.43945	4.560532	0.003961912	0.0005018742
368	0	-12.48725	-15.82208	3.334826	0.06844692	0.05858748
369	1	-6.830902	-11.3783	4.547394	0.005276756	0.0005008603
370	0	-11.4478	-14.20833	2.760531	0.1412587	0.04320522
371	1	-7.588943	-12.16156	4.572615	0.002153642	0.001101914
372	0	-8.937892	-12.33738	3.399485	0.07352756	0.04704098
373	1	-7.199089	-11.71436	4.515275	0.008222342	0.0007671279
374	0	-10.90623	-13.04168	2.135445	0.1898633	0.05710916
375	1	-7.013982	-11.53998	4.526002	0.007364928	0.0005518612
376	0	-10.15341	-12.44666	2.293246	0.1257999	0.1053925
377	1	-7.464023	-12.02097	4.556949	0.003073263	0.001748885
378	0	-9.217788	-12.14808	2.93029	0.0809235	0.08656448
379	1	-7.364196	-11.89756	4.53336	0.00503858	0.002142477
380	0	-9.417014	-12.75352	3.336503	0.0331357	0.09373098
381	1	-7.37031	-11.92379	4.553477	0.003446431	0.001722928
382	0	-11.6999	-13.5443	1.844403	0.0518146	0.2242621
383	1	-8.263086	-12.82497	4.561881	0.001854703	0.002474239
384	0	-9.929879	-12.79085	2.860973	0.03130696	0.1431128
385	1	-8.915903	-13.45073	4.534831	0.002174174	0.004859739
386	0	-12.27878	-15.4339	3.15512	0.05239813	0.09260688
387	1	-8.018999	-12.57645	4.557452	0.002278645	0.002493141
388	0	-8.967267	-12.33461	3.36734	0.0809807	0.04280231
389	1	-9.90664	-14.30996	4.403316	0.01147127	0.008714158
390	0	-9.251928	-12.97764	3.725708	0.06731799	0.02062819
391	1	-9.993351	-14.38279	4.389441	0.01514584	0.006427083
392	0	-7.850369	-11.92009	4.069723	0.02953696	0.02400775
393	1	-8.587424	-13.0553	4.467872	0.008261627	0.005468154
394	0	-9.126208	-13.13662	4.010407	0.04207295	0.01740339
395	1	-8.091227	-12.57283	4.481605	0.008835406	0.003521069
396	0	-11.52214	-15.53339	4.011256	0.04198806	0.01740339
397	1	-7.704548	-12.20033	4.495783	0.008674043	0.002264699
398	0	-10.01728	-14.41589	4.398606	0.01492728	0.005729142
399	1	-7.995673	-12.53962	4.543945	0.002947011	0.003175472
400	0	-8.113026	-12.59052	4.477499	0.01144701	0.001320128
401	1	-10.74108	-15.09653	4.355456	0.01580187	0.009169538
402	0	-7.372266	-11.66476	4.292494	0.02955216	0.001715435
403	1	-8.652259	-13.12671	4.474456	0.007047249	0.006024176
404	0	-7.912954	-12.17376	4.260809	0.03368297	0.0007531795
405	1	-6.767386	-11.31078	4.543396	0.005972934	0.0002044661
406	0	-7.520924	-12.0465	4.525578	0.006952441	0.001006799
407	1	-6.712089	-11.26492	4.552829	0.005089985	0.000144136
408	0	-7.953995	-12.16692	4.212925	0.03847175	0.0007527703
409	1	-7.989882	-12.46508	4.475195	0.01264941	0.0003480655
410	0	-8.530307	-12.71154	4.181236	0.03873969	0.003653702
411	1	-7.241988	-11.75133	4.509343	0.009316878	0.0002658341
412	0	-12.41661	-13.15375	0.7371442	0.3851651	0.001637481
413	1	-7.313127	-11.81843	4.505306	0.009799453	0.000186999
414	0	-10.33061	-13.87066	3.540051	0.1046193	0.001892668
415	1	-6.770534	-11.32927	4.558733	0.004368341	0.0002753443
416	0	-9.464167	-12.43286	2.968691	0.1615774	0.002070572
417	1	-6.924235	-11.46663	4.542399	0.005506539	0.0007705763
418	0	-9.509143	-12.12815	2.61901	0.1818126	0.01680336
